ÈÕÆÚ,PRICE
2016/1/5 14:00,1911.03186
2016/1/5 14:30,1913.233032
2016/1/5 15:00,1914.07959
2016/1/6 10:00,1925.931519
2016/1/6 10:30,1925.592896
2016/1/6 11:00,1916.619263
2016/1/6 11:30,1920.682861
2016/1/6 13:30,1929.317749
2016/1/6 14:00,1939.645752
2016/1/6 14:30,1941.508179
2016/1/6 15:00,1936.936768
2016/1/7 10:00,1816.555542
2016/1/8 10:00,1852.788452
2016/1/8 10:30,1863.963135
2016/1/8 11:00,1852.788452
2016/1/8 11:30,1883.603271
2016/1/8 13:30,1896.132446
2016/1/8 14:00,1879.201294
2016/1/8 14:30,1875.984253
2016/1/8 15:00,1857.529175
2016/1/11 10:00,1840.936646
2016/1/11 10:30,1841.275146
2016/1/11 11:00,1842.121704
2016/1/11 11:30,1826.545044
2016/1/11 13:30,1817.4021
2016/1/11 14:00,1826.545044
2016/1/11 14:30,1815.708984
2016/1/11 15:00,1785.910034
2016/1/12 10:00,1808.767212
2016/1/12 10:30,1804.703613
2016/1/12 11:00,1802.16394
2016/1/12 11:30,1812.153442
2016/1/12 13:30,1802.841309
2016/1/12 14:00,1797.592407
2016/1/12 14:30,1802.16394
2016/1/12 15:00,1795.72998
2016/1/13 10:00,1812.830566
2016/1/13 10:30,1817.740601
2016/1/13 11:00,1818.926025
2016/1/13 11:30,1809.952271
2016/1/13 13:30,1807.074097
2016/1/13 14:00,1806.227539
2016/1/13 14:30,1789.634766
2016/1/13 15:00,1776.76709
2016/1/14 10:00,1773.550049
2016/1/14 10:30,1766.100342
2016/1/14 11:00,1757.126831
2016/1/14 11:30,1765.93103
2016/1/14 13:30,1781.338501
2016/1/14 14:00,1780.491821
2016/1/14 14:30,1791.666504
2016/1/14 15:00,1802.333252
2016/1/15 10:00,1803.541992
2016/1/15 10:30,1792.318359
2016/1/15 11:00,1786.792969
2016/1/15 11:30,1777.46875
2016/1/15 13:30,1759.856323
2016/1/15 14:00,1772.115967
2016/1/15 14:30,1748.287476
2016/1/15 15:00,1753.467529
2016/1/18 10:00,1770.216431
2016/1/18 10:30,1763.137085
2016/1/18 11:00,1760.028931
2016/1/18 11:30,1765.554443
2016/1/18 13:30,1783.3396
2016/1/18 14:00,1765.036499
2016/1/18 14:30,1758.474976
2016/1/18 15:00,1750.877441
2016/1/19 10:00,1764.173096
2016/1/19 10:30,1757.266357
2016/1/19 11:00,1753.294922
2016/1/19 11:30,1785.756836
2016/1/19 13:30,1799.22522
2016/1/19 14:00,1796.289917
2016/1/19 14:30,1796.635132
2016/1/19 15:00,1800.088501
2016/1/20 10:00,1788.001587
2016/1/20 10:30,1787.310913
2016/1/20 11:00,1781.094849
2016/1/20 11:30,1761.065063
2016/1/20 13:30,1762.101074
2016/1/20 14:00,1767.971924
2016/1/20 14:30,1760.201782
2016/1/20 15:00,1760.546997
2016/1/21 10:00,1772.461304
2016/1/21 10:30,1766.763184
2016/1/21 11:00,1775.396606
2016/1/21 11:30,1786.620117
2016/1/21 13:30,1758.993042
2016/1/21 14:00,1746.215332
2016/1/21 14:30,1739.653931
2016/1/21 15:00,1726.703613
2016/1/22 10:00,1739.308594
2016/1/22 10:30,1745.697388
2016/1/22 11:00,1737.581787
2016/1/22 11:30,1731.192993
2016/1/22 13:30,1748.114746
2016/1/22 14:00,1756.230225
2016/1/22 14:30,1743.625366
2016/1/22 15:00,1752.258789
2016/1/25 10:00,1756.230225
2016/1/25 10:30,1750.532104
2016/1/25 11:00,1756.920898
2016/1/25 11:30,1758.993042
2016/1/25 13:30,1751.2229
2016/1/25 14:00,1745.697388
2016/1/25 14:30,1744.31604
2016/1/25 15:00,1748.978149
2016/1/26 10:00,1736.027832
2016/1/26 10:30,1731.883789
2016/1/26 11:00,1741.380615
2016/1/26 11:30,1728.775757
2016/1/26 13:30,1723.595581
2016/1/26 14:00,1709.609253
2016/1/26 14:30,1679.564697
2016/1/26 15:00,1661.952271
2016/1/27 10:00,1666.786987
2016/1/27 10:30,1668.513672
2016/1/27 11:00,1661.261475
2016/1/27 11:30,1651.764648
2016/1/27 13:30,1654.700073
2016/1/27 14:00,1649.001953
2016/1/27 14:30,1677.492554
2016/1/27 15:00,1663.678955
2016/1/28 10:00,1669.89502
2016/1/28 10:30,1661.952271
2016/1/28 11:00,1666.61438
2016/1/28 11:30,1665.578247
2016/1/28 13:30,1653.491333
2016/1/28 14:00,1652.282715
2016/1/28 14:30,1653.318726
2016/1/28 15:00,1639.850464
2016/1/29 10:00,1658.153442
2016/1/29 10:30,1678.01062
2016/1/29 11:00,1690.615479
2016/1/29 11:30,1685.780762
2016/1/29 13:30,1690.788208
2016/1/29 14:00,1691.306152
2016/1/29 14:30,1699.249023
2016/1/29 15:00,1688.19812
2016/2/1 10:00,1684.744751
2016/2/1 10:30,1684.226807
2016/2/1 11:00,1673.693848
2016/2/1 11:30,1660.225586
2016/2/1 13:30,1668.513672
2016/2/1 14:00,1661.434204
2016/2/1 14:30,1652.282715
2016/2/1 15:00,1662.642944
2016/2/2 10:00,1681.118652
2016/2/2 10:30,1693.89624
2016/2/2 11:00,1700.285034
2016/2/2 11:30,1700.803101
2016/2/2 13:30,1692.6875
2016/2/2 14:00,1692.6875
2016/2/2 14:30,1683.708618
2016/2/2 15:00,1692.6875
2016/2/3 10:00,1663.333618
2016/2/3 10:30,1665.40564
2016/2/3 11:00,1660.74353
2016/2/3 11:30,1662.988281
2016/2/3 13:30,1662.642944
2016/2/3 14:00,1662.815552
2016/2/3 14:30,1672.485107
2016/2/3 15:00,1675.075195
2016/2/4 10:00,1704.083862
2016/2/4 10:30,1702.529785
2016/2/4 11:00,1704.083862
2016/2/4 11:30,1687.680176
2016/2/4 13:30,1695.277588
2016/2/4 14:00,1687.162109
2016/2/4 14:30,1689.924805
2016/2/4 15:00,1699.76709
2016/2/5 10:00,1690.270264
2016/2/5 10:30,1690.442871
2016/2/5 11:00,1688.716187
2016/2/5 11:30,1691.651611
2016/2/5 13:30,1692.860229
2016/2/5 14:00,1696.486328
2016/2/5 14:30,1687.852783
2016/2/5 15:00,1683.536011
2016/2/15 10:00,1657.808105
2016/2/15 10:30,1660.052856
2016/2/15 11:00,1664.542358
2016/2/15 11:30,1661.952271
2016/2/15 13:30,1676.974609
2016/2/15 14:00,1672.657837
2016/2/15 14:30,1678.873901
2016/2/15 15:00,1672.3125
2016/2/16 10:00,1704.601807
2016/2/16 10:30,1719.969482
2016/2/16 11:00,1718.933472
2016/2/16 11:30,1723.768188
2016/2/16 13:30,1723.768188
2016/2/16 14:00,1716.86145
2016/2/16 14:30,1719.969482
2016/2/16 15:00,1716.86145
2016/2/17 10:00,1723.250244
2016/2/17 10:30,1730.847778
2016/2/17 11:00,1730.502441
2016/2/17 11:30,1717.379395
2016/2/17 13:30,1720.314819
2016/2/17 14:00,1723.422852
2016/2/17 14:30,1721.868896
2016/2/17 15:00,1727.394409
2016/2/18 10:00,1746.906128
2016/2/18 10:30,1738.61792
2016/2/18 11:00,1736.545898
2016/2/18 11:30,1737.754517
2016/2/18 13:30,1738.272583
2016/2/18 14:00,1736.545898
2016/2/18 14:30,1738.790527
2016/2/18 15:00,1732.574463
2016/2/19 10:00,1732.048218
2016/2/19 10:30,1734.679199
2016/2/19 11:00,1730.469604
2016/2/19 11:30,1725.734009
2016/2/19 13:30,1732.223633
2016/2/19 14:00,1733.451416
2016/2/19 14:30,1728.540283
2016/2/19 15:00,1730.820435
2016/2/22 10:00,1745.729248
2016/2/22 10:30,1742.747437
2016/2/22 11:00,1755.551514
2016/2/22 11:30,1767.127686
2016/2/22 13:30,1778.703857
2016/2/22 14:00,1771.687988
2016/2/22 14:30,1769.93396
2016/2/22 15:00,1768.881714
2016/2/23 10:00,1762.918091
2016/2/23 10:30,1757.831665
2016/2/23 11:00,1756.077637
2016/2/23 11:30,1748.535645
2016/2/23 13:30,1750.289551
2016/2/23 14:00,1746.957031
2016/2/23 14:30,1742.572021
2016/2/23 15:00,1752.394287
2016/2/24 10:00,1763.444336
2016/2/24 10:30,1755.200684
2016/2/24 11:00,1753.446777
2016/2/24 11:30,1745.729248
2016/2/24 13:30,1740.818115
2016/2/24 14:00,1742.221313
2016/2/24 14:30,1753.095947
2016/2/24 15:00,1763.444336
2016/2/25 10:00,1748.535645
2016/2/25 10:30,1741.168945
2016/2/25 11:00,1741.695068
2016/2/25 11:30,1718.36731
2016/2/25 13:30,1712.929932
2016/2/25 14:00,1712.754517
2016/2/25 14:30,1687.672729
2016/2/25 15:00,1673.640991
2016/2/26 10:00,1691.531494
2016/2/26 10:30,1694.688599
2016/2/26 11:00,1693.460815
2016/2/26 11:30,1690.303711
2016/2/26 13:30,1678.902832
2016/2/26 14:00,1692.583862
2016/2/26 14:30,1693.986938
2016/2/26 15:00,1693.811646
2016/2/29 10:00,1657.328979
2016/2/29 10:30,1653.99646
2016/2/29 11:00,1665.046387
2016/2/29 11:30,1655.750366
2016/2/29 13:30,1653.470215
2016/2/29 14:00,1646.454346
2016/2/29 14:30,1649.96228
2016/2/29 15:00,1670.834595
2016/3/1 10:00,1689.426758
2016/3/1 10:30,1692.408447
2016/3/1 11:00,1687.672729
2016/3/1 11:30,1694.513184
2016/3/1 13:30,1686.269531
2016/3/1 14:00,1705.563232
2016/3/1 14:30,1720.647461
2016/3/1 15:00,1708.369629
2016/3/2 10:00,1735.030029
2016/3/2 10:30,1744.32605
2016/3/2 11:00,1743.97522
2016/3/2 11:30,1757.480835
2016/3/2 13:30,1761.3396
2016/3/2 14:00,1769.583252
2016/3/2 14:30,1775.897583
2016/3/2 15:00,1778.353149
2016/3/3 10:00,1786.421387
2016/3/3 10:30,1782.387329
2016/3/3 11:00,1769.758667
2016/3/3 11:30,1774.31897
2016/3/3 13:30,1778.528564
2016/3/3 14:00,1774.845215
2016/3/3 14:30,1777.300659
2016/3/3 15:00,1778.353149
2016/3/4 10:00,1778.528564
2016/3/4 10:30,1788.701538
2016/3/4 11:00,1786.070557
2016/3/4 11:30,1806.592041
2016/3/4 13:30,1818.343628
2016/3/4 14:00,1836.05896
2016/3/4 14:30,1831.849365
2016/3/4 15:00,1842.548584
2016/3/7 10:00,1857.457275
2016/3/7 10:30,1848.33667
2016/3/7 11:00,1837.286621
2016/3/7 11:30,1846.933472
2016/3/7 13:30,1835.532593
2016/3/7 14:00,1834.129395
2016/3/7 14:30,1835.883301
2016/3/7 15:00,1846.056519
2016/3/8 10:00,1801.680908
2016/3/8 10:30,1789.754028
2016/3/8 11:00,1789.929321
2016/3/8 11:30,1807.819824
2016/3/8 13:30,1799.576172
2016/3/8 14:00,1817.115967
2016/3/8 14:30,1817.642212
2016/3/8 15:00,1842.373169
2016/3/9 10:00,1811.854004
2016/3/9 10:30,1808.170654
2016/3/9 11:00,1804.136475
2016/3/9 11:30,1796.068237
2016/3/9 13:30,1807.644409
2016/3/9 14:00,1801.505493
2016/3/9 14:30,1809.57373
2016/3/9 15:00,1821.851563
2016/3/10 10:00,1826.587402
2016/3/10 10:30,1825.359497
2016/3/10 11:00,1819.045288
2016/3/10 11:30,1820.799194
2016/3/10 13:30,1831.67395
2016/3/10 14:00,1828.341431
2016/3/10 14:30,1825.535034
2016/3/10 15:00,1794.138916
2016/3/11 10:00,1797.295898
2016/3/11 10:30,1788
2016/3/11 11:00,1789.929321
2016/3/11 11:30,1796.068237
2016/3/11 13:30,1805.715088
2016/3/11 14:00,1799.400879
2016/3/11 14:30,1792.209473
2016/3/11 15:00,1800.277832
2016/3/14 10:00,1834.129395
2016/3/14 10:30,1842.373169
2016/3/14 11:00,1852.370728
2016/3/14 11:30,1850.090698
2016/3/14 13:30,1845.705811
2016/3/14 14:00,1837.812866
2016/3/14 14:30,1819.746826
2016/3/14 15:00,1813.081665
2016/3/15 10:00,1810.450684
2016/3/15 10:30,1809.924683
2016/3/15 11:00,1804.31189
2016/3/15 11:30,1800.979492
2016/3/15 13:30,1801.3302
2016/3/15 14:00,1806.241333
2016/3/15 14:30,1819.396118
2016/3/15 15:00,1824.307129
2016/3/16 10:00,1843.250122
2016/3/16 10:30,1843.951782
2016/3/16 11:00,1851.493774
2016/3/16 11:30,1846.933472
2016/3/16 13:30,1845.179443
2016/3/16 14:00,1849.213745
2016/3/16 14:30,1846.582764
2016/3/16 15:00,1846.407227
2016/3/17 10:00,1871.313721
2016/3/17 10:30,1857.63269
2016/3/17 11:00,1849.564453
2016/3/17 11:30,1868.507446
2016/3/17 13:30,1873.243042
2016/3/17 14:00,1884.643921
2016/3/17 14:30,1869.559692
2016/3/17 15:00,1867.981079
2016/3/18 10:00,1877.763794
2016/3/18 10:30,1890.036865
2016/3/18 11:00,1889.325317
2016/3/18 11:30,1898.930298
2016/3/18 13:30,1892.349243
2016/3/18 14:00,1895.372925
2016/3/18 14:30,1887.19104
2016/3/18 15:00,1885.412354
2016/3/21 10:00,1941.44104
2016/3/21 10:30,1941.44104
2016/3/21 11:00,1958.872314
2016/3/21 11:30,1940.373901
2016/3/21 13:30,1942.152588
2016/3/21 14:00,1930.591064
2016/3/21 14:30,1940.196045
2016/3/21 15:00,1936.10498
2016/3/22 10:00,1936.282837
2016/3/22 10:30,1935.037842
2016/3/22 11:00,1928.10083
2016/3/22 11:30,1925.255005
2016/3/22 13:30,1930.768921
2016/3/22 14:00,1935.571289
2016/3/22 14:30,1929.523926
2016/3/22 15:00,1922.942627
2016/3/23 10:00,1920.274658
2016/3/23 10:30,1920.986084
2016/3/23 11:00,1918.673706
2016/3/23 11:30,1910.669678
2016/3/23 13:30,1916.89502
2016/3/23 14:00,1912.448364
2016/3/23 14:30,1916.183716
2016/3/23 15:00,1921.697632
2016/3/24 10:00,1897.151611
2016/3/24 10:30,1901.954224
2016/3/24 11:00,1895.550781
2016/3/24 11:30,1897.151611
2016/3/24 13:30,1906.756592
2016/3/24 14:00,1900.353394
2016/3/24 14:30,1896.973755
2016/3/24 15:00,1888.969727
2016/3/25 10:00,1898.396851
2016/3/25 10:30,1899.463989
2016/3/25 11:00,1894.305786
2016/3/25 11:30,1897.685303
2016/3/25 13:30,1903.021362
2016/3/25 14:00,1899.286133
2016/3/25 14:30,1895.195068
2016/3/25 15:00,1898.041016
2016/3/28 10:00,1915.827881
2016/3/28 10:30,1911.737061
2016/3/28 11:00,1908.713135
2016/3/28 11:30,1904.266357
2016/3/28 13:30,1898.041016
2016/3/28 14:00,1900.175537
2016/3/28 14:30,1885.590088
2016/3/28 15:00,1877.230347
2016/3/29 10:00,1883.989258
2016/3/29 10:30,1887.902466
2016/3/29 11:00,1882.744263
2016/3/29 11:30,1874.562378
2016/3/29 13:30,1870.649048
2016/3/29 14:00,1880.076172
2016/3/29 14:30,1871.538452
2016/3/29 15:00,1870.293457
2016/3/30 10:00,1899.108154
2016/3/30 10:30,1903.199219
2016/3/30 11:00,1893.238525
2016/3/30 11:30,1896.796021
2016/3/30 13:30,1897.329468
2016/3/30 14:00,1903.199219
2016/3/30 14:30,1916.717163
2016/3/30 15:00,1916.183716
2016/3/31 10:00,1922.40918
2016/3/31 10:30,1914.405029
2016/3/31 11:00,1909.06897
2016/3/31 11:30,1914.227051
2016/3/31 13:30,1920.986084
2016/3/31 14:00,1914.227051
2016/3/31 14:30,1913.337646
2016/3/31 15:00,1919.56311
2016/4/1 10:00,1911.737061
2016/4/1 10:30,1904.444214
2016/4/1 11:00,1903.199219
2016/4/1 11:30,1883.099976
2016/4/1 13:30,1896.618164
2016/4/1 14:00,1907.82373
2016/4/1 14:30,1915.827881
2016/4/1 15:00,1925.077148
2016/4/5 10:00,1907.645996
2016/4/5 10:30,1912.804199
2016/4/5 11:00,1916.183716
2016/4/5 11:30,1936.638672
2016/4/5 13:30,1938.061523
2016/4/5 14:00,1939.128662
2016/4/5 14:30,1942.508179
2016/4/5 15:00,1932.547607
2016/4/6 10:00,1928.278687
2016/4/6 10:30,1924.721313
2016/4/6 11:00,1924.721313
2016/4/6 11:30,1930.413208
2016/4/6 13:30,1927.033691
2016/4/6 14:00,1922.942627
2016/4/6 14:30,1924.721313
2016/4/6 15:00,1924.721313
2016/4/7 10:00,1920.986084
2016/4/7 10:30,1913.15979
2016/4/7 11:00,1906.045044
2016/4/7 11:30,1909.780273
2016/4/7 13:30,1905.333496
2016/4/7 14:00,1916.005737
2016/4/7 14:30,1906.756592
2016/4/7 15:00,1903.910767
2016/4/8 10:00,1892.5271
2016/4/8 10:30,1895.372925
2016/4/8 11:00,1887.368774
2016/4/8 11:30,1889.503418
2016/4/8 13:30,1896.796021
2016/4/8 14:00,1889.503418
2016/4/8 14:30,1884.700806
2016/4/8 15:00,1889.147461
2016/4/11 10:00,1924.89917
2016/4/11 10:30,1921.875488
2016/4/11 11:00,1926.144409
2016/4/11 11:30,1923.120483
2016/4/11 13:30,1922.231079
2016/4/11 14:00,1921.341797
2016/4/11 14:30,1911.55896
2016/4/11 15:00,1907.645996
2016/4/12 10:00,1905.155762
2016/4/12 10:30,1906.045044
2016/4/12 11:00,1908.890991
2016/4/12 11:30,1903.377075
2016/4/12 13:30,1901.954224
2016/4/12 14:00,1903.377075
2016/4/12 14:30,1902.13208
2016/4/12 15:00,1906.578735
2016/4/13 10:00,1940.373901
2016/4/13 10:30,1954.425537
2016/4/13 11:00,1954.603394
2016/4/13 11:30,1953.714111
2016/4/13 13:30,1952.291016
2016/4/13 14:00,1952.824707
2016/4/13 14:30,1943.219727
2016/4/13 15:00,1928.990234
2016/4/14 10:00,1944.464722
2016/4/14 10:30,1938.773071
2016/4/14 11:00,1938.417358
2016/4/14 11:30,1936.816528
2016/4/14 13:30,1934.50415
2016/4/14 14:00,1934.859985
2016/4/14 14:30,1931.658325
2016/4/14 15:00,1937.172119
2016/4/15 10:00,1944.484863
2016/4/15 10:30,1937.529053
2016/4/15 11:00,1940.204468
2016/4/15 11:30,1938.063965
2016/4/15 13:30,1940.561035
2016/4/15 14:00,1944.484863
2016/4/15 14:30,1937.529053
2016/4/15 15:00,1937.88562
2016/4/18 10:00,1918.622681
2016/4/18 10:30,1918.979492
2016/4/18 11:00,1917.55249
2016/4/18 11:30,1923.795166
2016/4/18 13:30,1919.871338
2016/4/18 14:00,1922.368408
2016/4/18 14:30,1923.795166
2016/4/18 15:00,1917.195923
2016/4/19 10:00,1921.119751
2016/4/19 10:30,1917.55249
2016/4/19 11:00,1919.336182
2016/4/19 11:30,1915.234009
2016/4/19 13:30,1918.265991
2016/4/19 14:00,1915.234009
2016/4/19 14:30,1917.909424
2016/4/19 15:00,1921.833252
2016/4/20 10:00,1919.514404
2016/4/20 10:30,1920.941406
2016/4/20 11:00,1911.309937
2016/4/20 11:30,1884.020874
2016/4/20 13:30,1870.465332
2016/4/20 14:00,1871.535645
2016/4/20 14:30,1881.702148
2016/4/20 15:00,1893.295532
2016/4/21 10:00,1903.105347
2016/4/21 10:30,1902.213623
2016/4/21 11:00,1907.564331
2016/4/21 11:30,1910.596436
2016/4/21 13:30,1902.213623
2016/4/21 14:00,1922.724976
2016/4/21 14:30,1922.546753
2016/4/21 15:00,1905.245605
2016/4/22 10:00,1906.672607
2016/4/22 10:30,1914.877075
2016/4/22 11:00,1914.163574
2016/4/22 11:30,1910.596436
2016/4/22 13:30,1914.342163
2016/4/22 14:00,1908.812866
2016/4/22 14:30,1918.087646
2016/4/22 15:00,1915.412231
2016/4/25 10:00,1895.435791
2016/4/25 10:30,1900.786621
2016/4/25 11:00,1897.576294
2016/4/25 11:30,1902.748779
2016/4/25 13:30,1908.991333
2016/4/25 14:00,1909.169678
2016/4/25 14:30,1904.888916
2016/4/25 15:00,1905.602417
2016/4/26 10:00,1917.374146
2016/4/26 10:30,1906.850952
2016/4/26 11:00,1902.927002
2016/4/26 11:30,1901.500122
2016/4/26 13:30,1903.462036
2016/4/26 14:00,1898.824707
2016/4/26 14:30,1906.315918
2016/4/26 15:00,1909.70459
2016/4/27 10:00,1908.456177
2016/4/27 10:30,1910.596436
2016/4/27 11:00,1912.023438
2016/4/27 11:30,1909.169678
2016/4/27 13:30,1908.456177
2016/4/27 14:00,1903.640503
2016/4/27 14:30,1902.391846
2016/4/27 15:00,1900.965088
2016/4/28 10:00,1907.742676
2016/4/28 10:30,1904.888916
2016/4/28 11:00,1903.105347
2016/4/28 11:30,1898.824707
2016/4/28 13:30,1894.900879
2016/4/28 14:00,1892.760376
2016/4/28 14:30,1896.506104
2016/4/28 15:00,1894.722534
2016/4/29 10:00,1895.792603
2016/4/29 10:30,1901.321777
2016/4/29 11:00,1900.608276
2016/4/29 11:30,1898.824707
2016/4/29 13:30,1897.397949
2016/4/29 14:00,1899.359863
2016/4/29 14:30,1897.754517
2016/4/29 15:00,1894.722534
2016/5/3 10:00,1898.824707
2016/5/3 10:30,1920.584717
2016/5/3 11:00,1925.935547
2016/5/3 11:30,1925.935547
2016/5/3 13:30,1923.795166
2016/5/3 14:00,1918.444336
2016/5/3 14:30,1919.157837
2016/5/3 15:00,1921.833252
2016/5/4 10:00,1915.947266
2016/5/4 10:30,1913.093506
2016/5/4 11:00,1912.558594
2016/5/4 11:30,1912.023438
2016/5/4 13:30,1913.628662
2016/5/4 14:00,1918.444336
2016/5/4 14:30,1914.342163
2016/5/4 15:00,1916.660767
2016/5/5 10:00,1912.023438
2016/5/5 10:30,1909.883179
2016/5/5 11:00,1909.169678
2016/5/5 11:30,1906.494263
2016/5/5 13:30,1910.418091
2016/5/5 14:00,1910.239746
2016/5/5 14:30,1912.915161
2016/5/5 15:00,1913.985352
2016/5/6 10:00,1905.959106
2016/5/6 10:30,1906.137451
2016/5/6 11:00,1894.365723
2016/5/6 11:30,1887.766479
2016/5/6 13:30,1891.690308
2016/5/6 14:00,1887.052979
2016/5/6 14:30,1887.052979
2016/5/6 15:00,1864.936157
2016/5/9 10:00,1857.266846
2016/5/9 10:30,1856.731689
2016/5/9 11:00,1855.304688
2016/5/9 11:30,1846.208374
2016/5/9 13:30,1847.10022
2016/5/9 14:00,1845.851685
2016/5/9 14:30,1847.278442
2016/5/9 15:00,1837.290283
2016/5/10 10:00,1844.424805
2016/5/10 10:30,1843.354614
2016/5/10 11:00,1845.494873
2016/5/10 11:30,1848.5271
2016/5/10 13:30,1847.278442
2016/5/10 14:00,1845.851685
2016/5/10 14:30,1848.5271
2016/5/10 15:00,1841.035889
2016/5/11 10:00,1846.030029
2016/5/11 10:30,1841.74939
2016/5/11 11:00,1844.959961
2016/5/11 11:30,1852.272705
2016/5/11 13:30,1849.240601
2016/5/11 14:00,1849.240601
2016/5/11 14:30,1851.380859
2016/5/11 15:00,1846.74353
2016/5/12 10:00,1832.831299
2016/5/12 10:30,1841.927612
2016/5/12 11:00,1847.457031
2016/5/12 11:30,1849.953857
2016/5/12 13:30,1849.240601
2016/5/12 14:00,1852.807861
2016/5/12 14:30,1854.591431
2016/5/12 15:00,1851.380859
2016/5/13 10:00,1854.94812
2016/5/13 10:30,1855.304688
2016/5/13 11:00,1851.202515
2016/5/13 11:30,1851.380859
2016/5/13 13:30,1851.737549
2016/5/13 14:00,1849.953857
2016/5/13 14:30,1849.775513
2016/5/13 15:00,1848.883789
2016/5/16 10:00,1838.717285
2016/5/16 10:30,1843.889771
2016/5/16 11:00,1853.164429
2016/5/16 11:30,1853.164429
2016/5/16 13:30,1848.705444
2016/5/16 14:00,1851.916016
2016/5/16 14:30,1850.132446
2016/5/16 15:00,1852.986206
2016/5/17 10:00,1848.5271
2016/5/17 10:30,1847.10022
2016/5/17 11:00,1843.889771
2016/5/17 11:30,1842.819458
2016/5/17 13:30,1844.603027
2016/5/17 14:00,1848.170288
2016/5/17 14:30,1852.09436
2016/5/17 15:00,1851.02417
2016/5/18 10:00,1842.998047
2016/5/18 10:30,1840.144043
2016/5/18 11:00,1835.506714
2016/5/18 11:30,1830.69104
2016/5/18 13:30,1828.907471
2016/5/18 14:00,1836.576904
2016/5/18 14:30,1836.04187
2016/5/18 15:00,1844.959961
2016/5/19 10:00,1846.565186
2016/5/19 10:30,1851.380859
2016/5/19 11:00,1851.02417
2016/5/19 11:30,1846.74353
2016/5/19 13:30,1851.202515
2016/5/19 14:00,1846.565186
2016/5/19 14:30,1846.030029
2016/5/19 15:00,1842.819458
2016/5/20 10:00,1849.290771
2016/5/20 10:30,1849.470459
2016/5/20 11:00,1850.009521
2016/5/20 11:30,1850.54895
2016/5/20 13:30,1848.751343
2016/5/20 14:00,1849.11084
2016/5/20 14:30,1851.447632
2016/5/20 15:00,1852.346436
2016/5/23 10:00,1862.951904
2016/5/23 10:30,1866.726563
2016/5/23 11:00,1864.74939
2016/5/23 11:30,1861.513794
2016/5/23 13:30,1859.895874
2016/5/23 14:00,1852.705811
2016/5/23 14:30,1856.660522
2016/5/23 15:00,1855.222412
2016/5/24 10:00,1849.290771
2016/5/24 10:30,1844.796875
2016/5/24 11:00,1841.201904
2016/5/24 11:30,1844.257568
2016/5/24 13:30,1844.437256
2016/5/24 14:00,1844.077881
2016/5/24 14:30,1847.133545
2016/5/24 15:00,1844.976685
2016/5/25 10:00,1859.536499
2016/5/25 10:30,1852.526123
2016/5/25 11:00,1852.885742
2016/5/25 11:30,1855.042725
2016/5/25 13:30,1855.941528
2016/5/25 14:00,1847.313232
2016/5/25 14:30,1851.267944
2016/5/25 15:00,1848.751343
2016/5/26 10:00,1850.189453
2016/5/26 10:30,1844.976685
2016/5/26 11:00,1838.86499
2016/5/26 11:30,1841.740967
2016/5/26 13:30,1843.538574
2016/5/26 14:00,1848.391968
2016/5/26 14:30,1849.650146
2016/5/26 15:00,1848.93103
2016/5/27 10:00,1849.650146
2016/5/27 10:30,1846.414551
2016/5/27 11:00,1848.93103
2016/5/27 11:30,1850.189453
2016/5/27 13:30,1851.088257
2016/5/27 14:00,1854.503418
2016/5/27 14:30,1855.941528
2016/5/27 15:00,1853.424927
2016/5/30 10:00,1850.728638
2016/5/30 10:30,1855.582031
2016/5/30 11:00,1861.873413
2016/5/30 11:30,1862.772095
2016/5/30 13:30,1857.199707
2016/5/30 14:00,1859.177124
2016/5/30 14:30,1865.648193
2016/5/30 15:00,1864.929077
2016/5/31 10:00,1921.551025
2016/5/31 10:30,1918.31543
2016/5/31 11:00,1910.046875
2016/5/31 11:30,1916.517822
2016/5/31 13:30,1920.292847
2016/5/31 14:00,1918.854736
2016/5/31 14:30,1918.135742
2016/5/31 15:00,1926.943604
2016/6/1 10:00,1923.168823
2016/6/1 10:30,1922.809204
2016/6/1 11:00,1921.371338
2016/6/1 11:30,1919.933228
2016/6/1 13:30,1916.158447
2016/6/1 14:00,1915.439453
2016/6/1 14:30,1913.282471
2016/6/1 15:00,1911.125366
2016/6/2 10:00,1915.079956
2016/6/2 10:30,1914.360962
2016/6/2 11:00,1909.687378
2016/6/2 11:30,1908.06958
2016/6/2 13:30,1909.327759
2016/6/2 14:00,1908.609009
2016/6/2 14:30,1907.350586
2016/6/2 15:00,1911.305176
2016/6/3 10:00,1912.203979
2016/6/3 10:30,1912.024048
2016/6/3 11:00,1912.383667
2016/6/3 11:30,1913.462158
2016/6/3 13:30,1917.057251
2016/6/3 14:00,1919.75354
2016/6/3 14:30,1923.168823
2016/6/3 15:00,1925.865112
2016/6/6 10:00,1920.292847
2016/6/6 10:30,1916.158447
2016/6/6 11:00,1915.799072
2016/6/6 11:30,1915.259644
2016/6/6 13:30,1913.641846
2016/6/6 14:00,1914.001465
2016/6/6 14:30,1914.540649
2016/6/6 15:00,1914.181274
2016/6/7 10:00,1917.236938
2016/6/7 10:30,1919.75354
2016/6/7 11:00,1915.619141
2016/6/7 11:30,1917.776245
2016/6/7 13:30,1918.854736
2016/6/7 14:00,1918.135742
2016/6/7 14:30,1916.697754
2016/6/7 15:00,1916.697754
2016/6/8 10:00,1907.530273
2016/6/8 10:30,1904.115112
